20000
3 0
82000 0.11 922332
88000 0.24 1.34221e+06
297000 31.96 1.6638e+06
299000 0.24 1.06541e+06
195000 0.73 302431
1.3e+06 35.04 349651
950000 1.02 77529
284900 0.04 1.66033e+06
209900 0.14 402919
249900 0.15 717801
284950 0.13 950549
110000 0.27 131959
294900 0.6 1.59154e+06
360000 0.22 1.46047e+06
750000 1.09 1.26892e+06
299900 0.12 602633
399900 5 303070
525000 0.24 1.46634e+06
389750 0.4 1.15455e+06
105400 0.05 959632
223000 3.75 1599
69000 0.17 1.39189e+06
699900 1.31 1.67909e+06
169000 0.36 716388
142500 0.17 680624
1.5e+06 53 1.49247e+06
170000 2.39 1.46027e+06
189000 6 770948
42900 0.15 1.00622e+06
79900 0.14 945178
89900 0.18 825620
144900 0.11 575393
85000 0.16 1.31105e+06
419900 0.43 1.48592e+06
155000 0.1 709611
449000 10 977068
89000 0.34 1.16453e+06
70000 0.47 1.4271e+06
70000 0.14 23344
357900 0.74 7710
139900 0.65 1.15248e+06
149900 1 1.00709e+06
162500 0.14 321664
112000 0.19 660568
89900 0.22 942584
365000 0.3 132492
199900 4.05 214172
425000 1.55 1.55054e+06
165000 3.75 635472
129900 0.19 242694
347777 0.32 629749
225000 0.23 1.57696e+06
305490 0.21 646328
507000 1.64 250126
271990 0.21 249797
430900 8.59 361394
150000 1.54 563375
165000 6.63 1.1438e+06
550110 0.97 342056
304900 5.68 168924
289900 0.46 1.05641e+06
254000 1.04 1.81702e+06
418074 0.17 1.40616e+06
340390 0.11 1.07092e+06
198000 0.38 1.30043e+06
679000 0.47 1.62193e+06
385900 0.17 1.00139e+06
109900 0.31 296309
279900 0.69 1.78342e+06
259900 0.37 716954
279900 0.88 746471
359900 0.44 1.04061e+06
479900 0.44 1.6997e+06
450000 0.39 565824
715000 0.45 1.36338e+06
399000 2.46 1.2085e+06
799900 0.55 1.4172e+06
195000 0.21 369243
300000 1.41 1.63344e+06
88000 0.09 91927
175000 1.46 1.63162e+06
315000 0.23 1.61535e+06
675000 0.61 422663
1.699e+06 0.53 59354
346655 0.1 675335
210000 0.44 686644
489962 0.45 582518
403275 0.21 399249
1.15e+06 0.53 791067
539000 1.65 733003
412400 0.93 99289
99900 0.1 118726
489900 0.46 1.21137e+06
449000 0.56 437841
439000 0.49 1.12274e+06
1.25e+06 29 849507
133500 1.14 1.031e+06
775000 0.48 1.3187e+06
520000 0.08 606805
219900 2.35 1.08028e+06
219900 0.37 1.1114e+06
325000 2.77 787726
269900 0.21 1.56225e+06
142900 0.22 205770
140000 0.31 1.33428e+06
237900 0.06 958119
200000 0.24 932047
300000 0.24 287739
202500 0.24 1.15178e+06
331900 0.13 1.27557e+06
510000 0.84 436263
291500 0.2 1.69039e+06
320000 0.69 520166
899900 4.49 1.46636e+06
400000 0.19 567216
348500 0.37 871560
649000 0.03 966540
694900 0.39 1.15683e+06
261990 0.48 1.51054e+06
2.4e+06 13.15 1.60672e+06
324900 1.3 139849
950000 0.47 57534
350000 1.11 1.16448e+06
410900 0.25 1.05308e+06
775000 0.69 1.62903e+06
325000 0.16 28089
225000 2 166920
449900 0.93 460816
895000 0.28 1.31529e+06
335000 0.18 929105
70000 0.21 1.1846e+06
245000 0.46 106523
359000 0.18 901200
334900 0.62 151620
600000 0.74 696597
224900 0.97 725886
1.2e+06 26.85 514750
269900 0.16 161825
159900 0.24 1.32436e+06
449900 0.21 18724
465000 0.06 237420
535000 0.32 613933
334900 0.53 834339
329900 0.56 270353
99999 0.21 1.68363e+06
252000 0.92 429954
670000 0.51 607963
775000 1.1 1.57355e+06
1.7e+06 0.4 930355
480000 0.2 699745
795000 0.14 576072
350000 0.11 460037
975000 2.37 1.46428e+06
429000 0.31 1.32339e+06
315000 0.03 351280
490000 0.39 553809
365000 0.14 174687
680990 0.21 433237
367900 0.7 1.60994e+06
325792 0.46 1.2592e+06
280000 0.09 1.10994e+06
589900 0.11 399912
170000 0.27 1.1555e+06
520000 0.45 223021
386896 0.03 1.65531e+06
195990 0.16 234543
269900 0.24 1.61558e+06
194990 0.19 344587
159000 0.9 1.16347e+06
149900 0.36 947721
139900 0.89 1.22624e+06
225000 1 1.20502e+06
349900 1 1.589e+06
110000 0.23 630257
130000 0.47 670463
89900 0.17 604796
410000 1.05 577987
287000 0.42 484504
231490 0.33 951118
224490 0.41 946211
285000 0.36 1.42151e+06
283615 1.01 904677
235000 0.28 1.29217e+06
294900 0.31 1.21586e+06
210000 0.34 1.54226e+06
75000 0.23 1.60576e+06
299000 0.15 229480
182500 0.92 457556
419000 0.47 349152
320000 27.8 1.80036e+06
171900 0.28 1.79934e+06
120000 0.35 1.78275e+06
175000 0.35 628427
180000 0.59 221987
269000 0.58 926296
275000 1.39 761928
1.785e+06 0.56 142830
467525 0.69 1.43602e+06
315000 0.17 1.58111e+06
899000 0.41 791348
2.299e+06 0.53 1.69211e+06
1.899e+06 0.41 1.79497e+06
127800 0.22 1.78491e+06
474000 0.17 1.19082e+06
725000 0.2 989248
288900 0.16 920031
512000 0.25 1.36784e+06
859000 5.5 1.55811e+06
309000 0.7 634698
166500 0.11 1.6848e+06
275000 0.19 1.30044e+06
125000 1.14 423298
465000 3.07 808790
174900 0.2 1.00863e+06
139000 0.95 1.36578e+06
307000 0.55 334076
224900 0.49 187498
314900 0.58 258916
295500 4.6 939539
220000 6 102214
1.2e+06 1.68 1.25485e+06
423891 0.11 136435
449950 0.08 1.61016e+06
299500 0.45 1.33152e+06
164900 0.38 1.32401e+06
550000 0.99 1.09322e+06
475000 0.28 208269
239000 0.36 975131
1.689e+06 0.69 173387
384900 1.06 769263
419900 1.07 1.3047e+06
500000 0.75 1.11214e+06
300000 0.17 538821
834900 0.34 538911
374900 0.09 1.79903e+06
290000 0.19 568242
354900 0.11 1.78883e+06
649000 7.03 1.05785e+06
264900 0.01 1.61831e+06
360000 0.15 878918
994900 0.62 306504
285000 0.12 540303
977000 0.47 1.21956e+06
250000 0.31 979321
679000 0.22 1.16258e+06
52000 1 1.12289e+06
208000 0.15 58936
738799 0.72 1.39193e+06
800000 7 703078
1.52783e+06 0.67 1.58539e+06
278900 0.04 75653
290000 0.45 803243
250000 0.42 314090
297000 0.14 774973
130000 1.64 1.81786e+06
376000 0.43 1.3432e+06
379900 0.59 1.74836e+06
300000 0.41 1.83312e+06
443630 0.09 990299
429000 0.25 1.50107e+06
135000 0.41 897685
150000 0.36 1.39746e+06
260000 0.22 678734
143000 0.34 932732
277000 0.34 1.66376e+06
254000 0.24 18342
269000 0.24 1.48103e+06
334500 0.11 347824
120000 0.31 1.57659e+06
158000 0.82 791403
200000 0.34 566784
328900 0.67 159336
293900 0.6 267138
624900 1.1 445651
550000 0.76 1.188e+06
214500 0.57 71621
138000 0.86 159668
84900 0.3 1.4558e+06
189900 0.72 190027
659900 0.64 272871
62000 0.54 708056
351900 0.7 1.62517e+06
289999 0.48 1.13142e+06
119900 0.25 1.7765e+06
357500 0.44 616529
178000 13.97 1.19819e+06
85000 1 462785
549000 0.17 1.5729e+06
370000 0.27 420289
950000 0.27 1.71548e+06
445900 0.21 659842
855000 0.17 981450
312825 0.18 1.18544e+06
535000 0.28 1.77803e+06
319000 0.17 385540
323415 0.14 1.79624e+06
428665 0.18 404827
478767 0.03 1.48729e+06
403998 0.27 306190
403998 0.27 306191
525000 0.1 1.19364e+06
224900 0.26 96394
284777 0.05 349461
724911 1.3 1.01466e+06
192650 0.17 375366
290990 0.39 1.62801e+06
359000 0.24 1.43832e+06
681560 0.32 529573
508000 0.14 1.3677e+06
554880 0.18 87629
220000 0.25 656519
415430 0.21 1.08218e+06
545000 0.29 1.4433e+06
430640 0.2 814260
408900 0.14 848953
535004 0.2 303226
130000 1.23 1.47866e+06
1.2e+06 0.56 617618
605000 0.14 994494
648890 0.2 94956
899000 0.35 1.21876e+06
419950 0.1 49504
799900 0.46 1.67305e+06
399000 0.19 1.53458e+06
100000 0.17 924607
352900 0.23 861136
341500 0.5 1.78795e+06
77900 0.34 758550
119900 0.14 623868
372890 0.16 414392
399900 0.19 1.65258e+06
399500 0.89 1.62543e+06
464629 0.5 651459
650000 0.23 291485
485900 0.22 59195
256900 0.34 165977
296900 0.35 185454
301150 0.18 332050
519700 0.27 1.5399e+06
429900 0.25 218460
550000 0.15 67997
649900 0.15 639007
499000 0.29 395418
659900 0.15 433508
149999 2.81 1.25314e+06
699000 0.35 1.18884e+06
515000 0.47 1.00881e+06
599000 0.34 1.22555e+06
405000 0.46 648872
472000 1.59 1.39419e+06
229000 0.02 995210
277000 0.02 966993
230000 0.93 1.46787e+06
295500 0.2 635441
639000 0.31 743788
75000 1.44 462985
139900 1.72 222532
925000 0.11 942814
414900 0.17 68273
296540 0.14 1.3237e+06
1.1e+06 1.26 68916
179900 0.04 810442
250000 0.54 180091
383000 0.36 1.46064e+06
365000 0.5 250148
135000 0.78 1.34423e+06
900000 0.68 638833
271000 0.2 71436
304000 0.22 69561
321000 0.35 1.57017e+06
421000 0.44 950771
170000 0.57 1.25102e+06
279900 0.54 687329
356000 1.11 186122
311900 0.5 1.03816e+06
2.68e+06 0.88 1.71982e+06
559900 0.61 93969
269900 0.47 1.31945e+06
105000 0.2 1.03058e+06
1.181e+06 0.86 90230
252000 0.13 1.18326e+06
342000 0.47 753211
379900 0.38 1.3612e+06
229900 0.23 229086
200000 0.26 1.33709e+06
125000 3.56 1.6718e+06
330000 0.19 734609
599000 54.5 195053
449000 0.86 541472
250000 0.34 360675
249900 0.5 1.50911e+06
145000 0.76 943478
140000 0.17 1.79441e+06
575000 0.98 365347
275000 0.17 1.70068e+06
214500 0.86 259714
375000 8.12 1.38586e+06
250000 0.97 1.07298e+06
1.15e+06 0.5 558590
435000 0.76 1.31391e+06
575000 6.81 1.32576e+06
1.995e+06 0.7 386412
899629 1.64 562831
399900 1.66 764820
139900 1.73 1.29751e+06
469000 0.4 1.25948e+06
6.5e+06 4.9 108485
2.199e+06 2.72 789245
255000 0.67 920560
399990 0.2 1.0381e+06
1.5e+06 11.96 221641
550000 0.9 365590
699000 6.45 753596
999000 1.01 382420
150000 0.23 696462
585000 0.39 1.19262e+06
3.499e+06 0.8 653319
29000 0.84 501793
2.795e+06 2.07 430578
539000 2 171221
1.5e+06 8.4 1.22609e+06
257000 1.13 1.00856e+06
1.295e+06 43.24 1.13277e+06
165000 0.5 862844
450000 15.85 1.25927e+06
695000 9.9 189366
477320 0.81 1.90028e+06
473500 0.71 1.90027e+06
369900 0.41 1.1327e+06
349000 0.07 192235
975000 0.21 1.64531e+06
2.375e+06 0.69 945274
292500 2.76 1.10093e+06
225000 1.95 1.48981e+06
270000 0.51 1.09018e+06
525000 7.09 1.58162e+06
529000 7.73 49135
449000 92.91 786842
277000 0.29 1.18457e+06
1.05e+06 5.19 1.11156e+06
445000 4 129363
1.295e+06 0.03 724778
229900 1.2 1.07923e+06
279900 0.69 1.1847e+06
302087 0.3 1.18446e+06
225000 0.39 720457
259900 0.28 369136
300835 0.17 607005
184225 0.96 1.4075e+06
269900 0.5 1.894e+06
259900 1.63 1.76084e+06
299000 0.92 84813
114900 0.53 1.2607e+06
282000 0.37 919713
79900 0.51 592687
325000 0.25 167176
202500 0.58 241104
599000 1.1 755730
534000 0.28 152083
200490 0.2 496900
150000 0.23 1.35259e+06
120000 0.87 28837
74900 0.19 1.74575e+06
110000 0.26 117680
495000 0.75 491807
729900 49.26 1.12755e+06
145000 0.37 672678
284331 0.2 1.00446e+06
78000 0 495552
177000 0.33 759729
373570 0.14 192412
200000 2.79 965865
314900 0.18 1.48711e+06
498000 0.9 1.10392e+06
370113 0.15 210591
850000 7.03 506021
239000 0.24 229403
450000 0.41 1.70566e+06
495000 6.46 1.6834e+06
512000 0.75 282448
649900 0.47 755536
299900 0.7 1.77925e+06
339900 0.16 1.40726e+06
399990 0 419261
120000 0.19 1.07766e+06
330000 0.53 1.58274e+06
169900 1.31 565529
418900 0.64 359847
249900 0.26 217582
165000 0.29 542266
189900 0.32 540568
266750 0.12 1.63149e+06
80000 0.26 1.45623e+06
229900 0.21 435235
350000 0.3 1.09209e+06
209900 0.27 1.56373e+06
475000 0.2 930178
239999 0.35 1.2767e+06
299000 0.31 1.03779e+06
777777 20.3 284169
244390 0.14 300731
293001 0.31 991849
159900 0.13 1.12713e+06
320000 0.12 581233
205000 0.56 243802
333500 1.23 61118
293900 0.09 1.4591e+06
258250 0.14 339411
355615 0.15 903473
629900 0.63 1.0406e+06
239900 0.5 942110
308359 0.46 1.40579e+06
849000 0.51 6610
399900 0.12 1.16102e+06
250000 0.16 565778
257500 0.05 66347
1e+06 0.83 751980
287654 0.18 858878
320000 0.12 366648
314898 0.5 1.0783e+06
449000 0.25 1.70827e+06
299000 0.14 1.64961e+06
395000 0.06 473608
550000 0.25 186096
625000 0.16 173495
455400 0.15 1.19986e+06
293872 0.04 1.64847e+06
299900 0.25 1.65827e+06
400000 0.2 1.7592e+06
369900 0.06 1.1738e+06
459990 0.21 1.79907e+06
375000 0.23 447032
505000 0.18 266532
529000 0.41 1.65982e+06
413000 0.13 1.09276e+06
299000 0.19 48923
415273 0.11 762025
619990 0.24 352476
549000 0.5 1.74094e+06
460000 0.19 424554
3.1e+06 0.1 561589
414397 0.14 18448
381900 0.04 985841
485520 0.26 1.79581e+06
227340 0.03 107159
356985 0.15 1.2604e+06
398699 0.2 883599
297910 0.19 1.34784e+06
703500 0.04 99358
270093 0.03 1.66981e+06
175000 2 16459
695000 0.29 1.2223e+06
400000 0.21 963387
319900 0.31 662468
160000 0.5 481263
550000 0.54 524673
1.05e+06 0.3 1.18644e+06
407300 0.18 957001
124900 1 1.64758e+06
632990 0.06 38536
2.79e+06 0.67 627174
650000 5 1.43674e+06
356990 21 1.32384e+06
2.9999e+06 0.39 702668
424400 0.21 686910
306445 0.04 1.27072e+06
5.19e+06 0.75 1.70853e+06
2.45e+06 0.25 675331
825000 0.82 1.91328e+06
250000 0.92 663301
899000 0.32 207181
253990 0.23 563607
219999 0.45 1.35072e+06
494790 0.16 1.29836e+06
249900 1.15 884325
269000 0.23 1.16301e+06
236940 0.58 1.51317e+06
309815 0.19 1.32735e+06
399500 2.81 1.52055e+06
384900 0.37 632360
188000 1 1.47749e+06
365000 0.5 1.30179e+06
312792 0.24 1.23066e+06
295600 0.16 237226
253210 0.15 200688
560000 0.54 1.06277e+06
296674 0.15 836685
749900 0.2 371390
449999 0.23 1.58426e+06
521690 0.17 962205
695000 0.25 1.44354e+06
280000 0.16 646975
499900 0.21 303057
299999 0.23 1.57703e+06
564999 0.32 1.40217e+06
769000 0.21 1.11805e+06
339900 0.15 867650
529000 0.55 107181
649900 0.14 952324
579000 0.26 288424
899000 0.23 1.52718e+06
549900 0.4 1.04092e+06
579685 0.24 1.62645e+06
629900 0.05 1.4541e+06
425000 0.47 1.6391e+06
746340 0.18 1.59594e+06
475000 0.11 1.46791e+06
679000 0.13 1.71217e+06
125000 0.5 878598
250000 0.76 759977
459900 0.25 230103
159500 0.6 58012
1.56e+06 0.5 950112
279000 0.71 625309
609000 0.38 192588
99000 0.99 809109
249900 0.62 734446
431850 0.14 732547
999901 0.25 1.76063e+06
258900 0.25 264379
170000 0.65 180789
380000 1.31 105681
489900 0.57 159685
260643 0.03 100808
585000 7.4 371047
320701 0.74 1.64844e+06
549000 17.57 1.10665e+06
430000 0.79 46301
400000 2.91 1.44638e+06
150000 0.17 560447
149900 7.37 419770
425000 0.57 76503
339900 0.9 18364
519900 5.17 848731
207413 0.1 663787
190000 1.33 410475
208285 0.1 648214
319900 0.18 1.49372e+06
414900 0.23 1.787e+06
355900 0.16 1.01201e+06
240000 0.14 661648
209750 0.38 1.09575e+06
270000 0.14 218979
599900 0.18 1.36224e+06
388000 0.45 362995
330000 0.34 1.39172e+06
365350 0.16 683875
285735 0.14 759496
275000 2 1.61717e+06
285000 0.4 970735
130000 0.42 854003
580000 1.23 1.19844e+06
979000 0.49 1.14156e+06
385385 0.08 1.45201e+06
330000 0.1 20629
2.595e+06 1.02 1.42857e+06
702900 0.15 823554
3.3e+06 0.24 8353
1.895e+06 0.43 765610
839900 0.15 1.23026e+06
1.2e+06 0.13 1.13819e+06
1.785e+06 0.39 1.31054e+06
799500 0.23 893814
350000 0.93 946173
628147 0.42 955449
399900 1.87 673557
191530 0.09 783510
255000 0.03 1.14685e+06
185000 0.17 141441
639000 0.98 971298
225000 4.48 951589
245000 0.29 54731
229000 0.72 23197
367000 0.34 968107
299000 0.37 582383
450000 0.21 252934
1.375e+06 1.04 117105
575000 0.94 936157
7.495e+06 3.01 1.3708e+06
265000 0.19 1.45038e+06
275000 0.61 1.18811e+06
280000 0.24 440459
1.199e+06 0.91 760508
984000 0.69 1.3286e+06
675000 0.3 1.36271e+06
750000 0.2 654964
575000 0.81 1.11657e+06
475000 0.06 204451
490000 1.03 1.71804e+06
825000 1.95 1.24004e+06
1.599e+06 0.44 1.50995e+06
400000 0.79 1.62352e+06
360000 0.43 1.0613e+06
550000 4.29 1.6193e+06
389000 0.2 469148
500000 0.25 1.22171e+06
695000 0.22 429084
555000 0.28 711609
489000 0.05 1.10363e+06
395000 0.05 1.5526e+06
539900 0.1 1.11511e+06
469900 0.16 889802
1.3e+06 5.11 71335
675000 0.39 1.56969e+06
650000 0.34 1.77303e+06
475000 0.36 1.06227e+06
387000 0.68 489649
389900 0.28 1.73036e+06
509965 0.25 243342
530000 1.02 308459
369900 2.14 638975
253700 4.73 542803
949000 0.03 1.32119e+06
420900 0.32 843323
292837 1.7 58301
269900 0.71 482030
750000 0.34 1.02636e+06
499900 0.62 378800
279000 0.25 1.0471e+06
239900 0.26 444102
849000 0.46 1.10414e+06
349000 0.21 1.07829e+06
554900 0.38 1.1715e+06
380000 0.18 737778
410885 0.17 1.41643e+06
829000 0.35 1.26298e+06
450900 0.77 604809
370100 0.12 97552
488500 0.44 933498
252000 0.08 179283
325000 0.24 265260
694900 1.03 637178
245000 0.37 1.81262e+06
319900 0.3 1.06335e+06
310000 0.19 231767
410000 0.02 658485
305000 0.43 1.44158e+06
380000 0.6 999124
305000 0.23 167038
345000 0.97 1.76939e+06
312000 0.4 1.48094e+06
139900 0.5 1.80545e+06
230000 0.15 1.77031e+06
1.5795e+06 0.48 675539
290000 0.15 377175
400000 0.16 587127
400000 2.42 884832
550000 0.33 1.47218e+06
600000 0.66 783906
605000 0.51 840296
311000 0.4 1.00532e+06
437000 0.5 1.09929e+06
250000 0.03 1.32065e+06
195000 0.02 760235
175900 0.02 397712
960000 0.3 9998
280000 0.5 1.34329e+06
261000 1.33 171569
845000 0.2 417684
823000 0.19 1.33684e+06
1.375e+06 0.6 1.4129e+06
294900 0.37 850760
789000 0.04 1.46931e+06
470000 0.04 1.00764e+06
339900 0.23 457877
325000 0.16 1.66104e+06
349900 0.03 1.65071e+06
395000 0.33 1.78272e+06
224900 0.02 922545
549900 0.1 1.2549e+06
375000 0.2 474849
399000 0.04 641563
375000 0.3 1.64478e+06
525000 0.2 500218
674000 0.02 1.02987e+06
600000 0.2 1.37964e+06
1.399e+06 0.08 1.62742e+06
540000 0.07 471896
435000 0.5 1.10284e+06
329900 0.3 603975
554900 0.5 1.42136e+06
265000 0.26 1.41682e+06
299900 0.66 1.71607e+06
551600 0.26 1.19473e+06
725000 0.1 310607
275000 0.14 96059
260000 0.41 1.63714e+06
266000 0.2 1.38151e+06
390000 0.34 1.00498e+06
290000 0.29 232425
735000 0.02 473529
355000 0.3 507592
260000 0.03 1.11939e+06
325000 1.07 1.01476e+06
599000 0.02 28043
500000 0.2 1.65944e+06
399000 0.66 1.00072e+06
426000 0.2 1.2415e+06
595000 0.02 621819
889000 0.5 1.41607e+06
395000 0.04 1.33011e+06
454900 0.05 1.44588e+06
340000 1.2 1.10278e+06
279900 0.01 1.52228e+06
1.09e+06 0.44 1.79359e+06
219900 1.05 6323
370000 0.27 544968
495000 0.19 757944
150000 5 930912
333500 0.55 809537
359000 1.06 1.92659e+06
379900 0.72 34688
425000 0.15 1.3929e+06
525000 0.28 1.70766e+06
816450 0.19 1.029e+06
304999 1.16 1.4433e+06
350000 0.18 388097
485000 0.23 1.77951e+06
179900 0.26 199055
253000 0.57 1.77381e+06
130000 5.77 1.02573e+06
1.9999e+06 0.12 263843
1.2649e+06 0.27 864129
862814 0.1 921857
1.4059e+06 0.43 866816
900000 5 390585
325000 0.83 1.02119e+06
773365 0.16 774445
374000 0.6 1.60666e+06
415000 0.25 158865
436000 0.18 254761
215000 0.02 15696
275000 0.51 871288
270000 0.35 1.54987e+06
389900 0.19 887345
1.275e+06 0.41 1.27276e+06
384999 0.16 909957
740000 0.43 1.37646e+06
375000 0.51 1.01735e+06
375000 1.65 1.102e+06
330000 0.41 1.04907e+06
419735 0.21 519940
419900 1.08 947982
140000 0.18 213624
350000 2.87 1.08708e+06
180000 0.06 338911
312990 0.2 1.08922e+06
309990 0.19 985790
169900 1.01 530190
55000 0.11 46857
199000 0.27 1.14006e+06
379000 1.24 302107
600000 0.36 378364
540000 0.44 617616
629000 0.14 676773
298990 0.23 1.0602e+06
345000 0.24 833128
325000 5.05 65849
895000 30.79 1.00106e+06
499900 0.7 1.47111e+06
1.25e+06 27 565742
990900 41.1 593073
639000 1 419263
349900 0.5 308292
469900 0.14 684301
335000 0.03 850679
389000 2.4 270891
325990 0.1 779566
296000 2.3 1.5744e+06
390000 0.61 15991
284900 1.02 349626
229900 0.49 630105
249110 0.36 19358
487205 1 1.80673e+06
249500 0.59 983551
299900 0.79 1.42446e+06
80000 2 783618
375000 3 1.25376e+06
274900 4.83 647836
493808 0.25 332869
369900 2.2 783592
650000 11 1.36986e+06
359900 0.03 281277
224900 0.26 1.75155e+06
349000 0.82 248895
3.25e+06 2.21 766756
135750 0.2 118577
192700 2.5 1.35456e+06
454900 1 1.11611e+06
454750 0.2 504866
446000 1.19 771242
499900 0.33 883654
210000 0.63 558996
729900 0.03 110672
900000 0.24 1.73122e+06
320000 0.2 252752
414000 0.17 1.81478e+06
559000 0.03 1.64572e+06
220000 0.49 1.26583e+06
1.195e+06 0.18 812435
2.149e+06 2 777147
535715 1 1.98e+06
503450 1 1.87216e+06
515000 1 1.72558e+06
1.35e+06 2.4 1.41483e+06
160000 0.62 1.43681e+06
525000 0.43 1.74605e+06
440000 0.05 632104
239900 0.4 961643
299900 0.46 1.19892e+06
185000 0.18 1.57111e+06
950000 0.22 591255
169900 0.27 641467
239900 0.23 912589
263000 0.27 1.27411e+06
354900 0.26 820162
466835 7150 1.29508e+06
485000 1 1.43485e+06
379000 0.18 587153
649900 0.28 860554
719000 1.1 477273
950000 0.62 1.34751e+06
326000 0.54 746825
326000 0.06 44939
315000 0.13 754057
580000 0.4 1.288e+06
650000 2.06 1.26962e+06
534900 2 883134
649900 0.02 987368
289900 0.6 1.30737e+06
390000 0.28 257008
600000 0.24 1.08966e+06
319490 0.25 1.57748e+06
300000 0.15 730764
169000 0.35 1.61824e+06
78000 0.26 1.00028e+06
700000 21 369340
175000 0.47 1.70807e+06
160000 4.56 1.71515e+06
184995 0.34 1.58323e+06
249900 8 823976
99000 0.5 1.09508e+06
450000 43.43 365074
354900 0.52 47257
244900 1.51 839118
214000 3.1 142443
230900 0.28 979328
321150 0.52 1.02168e+06
290000 0.73 166424
369500 0.88 987688
1.2999e+06 23.81 965549
699999 0.36 1.46134e+06
730000 0.3 1.2927e+06
310000 0.31 1.0076e+06
632035 0.26 1.28787e+06
410000 1.08 1.7957e+06
579900 1.06 1.84814e+06
2.4e+06 0.21 273239
525000 2.8 569571
359900 1.27 708539
360000 0.15 1.21499e+06
489000 1.16 747720
1.49e+06 0.92 724647
975000 37.79 1.11634e+06
500000 11.04 1.20893e+06
65000 3 975586
299000 1.89 28315
289900 0.4 596575
419000 0.95 1.53955e+06
739900 8.34 1.24089e+06
425000 0.1 1.56836e+06
729000 5.13 848700
365000 0.72 753345
212000 0.9 437981
545900 0.8 1.42086e+06
959000 0.7 730652
399900 1.02 559818
762500 1.72 404920
789900 0.72 1.40528e+06
599900 0.14 872505
390000 0.49 1.49801e+06
299900 0.31 540078
106000 0.46 1.54811e+06
530000 1.51 1.96723e+06
590000 1.76 1.96722e+06
446410 0.16 231822
1.3e+06 5.65 1.64336e+06
289900 2 263042
529900 2.5 224357
325000 0.67 408830
1.075e+06 3.18 545299
316000 1.03 1.29137e+06
499000 0.9 475446
675000 3.5 1.65251e+06
250000 0.56 1.0785e+06
899000 0.66 549163
584100 0.28 38732
525000 2.5 427681
646650 0.25 334749
224900 0.3 1.2008e+06
299900 0.43 32532
165000 0.14 1.37348e+06
549900 3.6 1.38808e+06
350000 1.1 191383
220000 14.06 511354
366460 0.19 1.00948e+06
575000 17.48 188656
159900 0.69 226037
335000 0.23 1.67986e+06
149900 0.28 59065
245000 0.13 738891
849000 0.41 1.66965e+06
399900 0.34 653405
160000 0.5 1.76605e+06
116000 0.17 138126
364000 0.01 969174
160000 0.34 932687
145000 0.14 220143
429000 0.23 1.03101e+06
287500 0.26 482877
510000 2.3 1.7301e+06
629000 1.23 932764
275000 0.16 445386
99900 1 1.12254e+06
649900 0.32 1.91291e+06
386000 0.14 1.28913e+06
750000 0.45 944853
505000 0.22 1.50668e+06
139900 0.5 1.12989e+06
629000 34.14 106553
159900 0.3 1.82974e+06
425000 0.16 73189
349998 0.59 342424
479840 0.38 719406
245000 0.24 212897
352070 0.38 642508
309000 5 229190
209900 0.15 661949
400000 1.75 35461
514790 1 1.83761e+06
525000 5 1.06799e+06
109000 1 1.19828e+06
125000 1.54 1.74545e+06
124900 0.17 142468
217490 0.16 699186
2.595e+06 49.35 1.14382e+06
149900 0.27 1.72095e+06
306080 0.23 935907
234990 0.11 684364
189900 0.52 1.63344e+06
316900 0.38 1.02483e+06
250000 0.88 834277
189900 0.61 222743
224990 0.14 105539
210000 0.46 1.50411e+06
1.595e+06 0.22 79716
158000 0.58 430297
139999 0.41 1.07012e+06
650000 1.79 106564
309240 0.33 77524
200000 0.29 21462
25000 0.19 88475
320150 0.28 212997
219990 0.3 496216
304400 0.2 469000
376400 0.3 1.99598e+06
386350 0.32 630989
306080 0.2 1.88952e+06
225900 0.05 439486
387250 0.31 1.45628e+06
249900 5 1.4805e+06
289900 11.33 649591
995000 20 305471
430900 0.24 317287
230000 0.04 1.29788e+06
775000 0.36 190475
260000 0.18 243011
340000 0.28 619439
2.49e+06 3.19 1.45307e+06
395000 0.59 1.54881e+06
395000 2.8 1.8952e+06
325000 0.34 427215
235000 0.05 98720
289900 7.66 1.43802e+06
899000 0.94 99371
910000 0.11 285575
600000 0.16 914390
1.7e+06 0.53 1.66946e+06
399900 0.42 1.13934e+06
279900 0.68 1.73237e+06
513990 0.4 525020
599900 0.15 51674
325000 0.21 1.5967e+06
125000 2.92 553830
299900 1 107327
159900 0.41 1.14645e+06
215800 0.15 1.02692e+06
115000 0.24 824217
875000 1.2 1.21166e+06
1.875e+06 5.58 1.24311e+06
334900 0.25 1.12476e+06
189000 0.52 1.68414e+06
379900 0.65 1.46387e+06
235000 0.21 1.19056e+06
285000 0.15 193556
335000 0.17 1.80495e+06
220000 1 1.55414e+06
249900 0.3 1.1659e+06
179900 0.58 317895
289900 0.97 1.11546e+06
309000 0.5 920104
125000 1 963923
239900 0.18 1.35223e+06
201000 0.5 1.42115e+06
379900 1 1.45742e+06
184900 0.12 743831
245000 0.53 493241
750000 62.59 763037
185000 0.15 588177
125000 2.81 1.40462e+06
240000 1 514765
204900 1.04 1.05969e+06
79900 4.02 1.24652e+06
170000 0.5 466245
760000 1.58 1.4152e+06
165000 0.19 454908
149900 0.3 968271
265500 0.62 1.82576e+06
155000 0.25 449057
310000 0.29 45444
69900 0.2 1.01252e+06
474900 2.02 870426
49000 0.28 807758
549000 10.02 922924
